chart,Time,close,num,ShaHighSD,ShaLowSD,,ShaHighUSD,ShaLowUSD
EURUSD,2019.08.09 17:59:00,1.12001,120,0.000240000000000018,1.000000000006551e-05,,0,0
EURUSD,2019.08.09 17:58:00,1.11992,121,1.999999999990898e-05,0,,0,0
EURUSD,2019.08.09 17:57:00,1.11971,122,8.000000000008001e-05,0,,0,0
EURUSD,2019.08.09 17:56:00,1.11963,123,0,0,,3.999999999981796e-05,0
EURUSD,2019.08.09 17:55:00,1.11988,124,0,0.0001100000000000545,,0,0
EURUSD,2019.08.09 17:54:00,1.11954,125,0,0,,4.999999999988347e-05,5.000000000010552e-05
EURUSD,2019.08.09 17:53:00,1.11968,126,8.999999999992347e-05,0.0001100000000000545,,0,0
EURUSD,2019.08.09 17:52:00,1.11953,127,0.0001100000000000545,7.00000000000145e-05,,0,0
EURUSD,2019.08.09 17:51:00,1.11906,128,0.00016000000000016,2.000000000013102e-05,,0,0
EURUSD,2019.08.09 17:50:00,1.11907,129,0,0,,8.999999999992347e-05,8.999999999992347e-05
EURUSD,2019.08.09 17:49:00,1.11923,130,5.999999999994898e-05,2.999999999997449e-05,,0,0
EURUSD,2019.08.09 17:48:00,1.11895,131,0.000220000000000109,9.000000000014552e-05,,0,0
EURUSD,2019.08.09 17:47:00,1.11887,132,0,0,,1.000000000006551e-05,7.00000000000145e-05
EURUSD,2019.08.09 17:46:00,1.1198,133,0,0,,0.0001099999999998325,8.000000000008001e-05
EURUSD,2019.08.09 17:45:00,1.11985,134,0,0,,1.000000000006551e-05,0.0001299999999999635
EURUSD,2019.08.09 17:44:00,1.11991,135,4.000000000004e-05,4.000000000004e-05,,0,0
EURUSD,2019.08.09 17:43:00,1.11969,136,0,0,,0.0001700000000000035,9.999999999998899e-05
EURUSD,2019.08.09 17:42:00,1.11972,137,0,0,,4.000000000004e-05,0
EURUSD,2019.08.09 17:41:00,1.11997,138,0,1.000000000006551e-05,,0,0
EURUSD,2019.08.09 17:40:00,1.11992,139,1.999999999990898e-05,0.000119999999999898,,0,0
EURUSD,2019.08.09 17:39:00,1.11989,140,4.000000000004e-05,1.000000000006551e-05,,0,0
EURUSD,2019.08.09 17:38:00,1.11984,141,5.000000000010552e-05,2.999999999997449e-05,,0,0
EURUSD,2019.08.09 17:37:00,1.11976,142,0,0,,4.000000000004e-05,2.999999999997449e-05
EURUSD,2019.08.09 17:36:00,1.11986,143,0,0,,0.00012000000000012,3.000000000019654e-05
EURUSD,2019.08.09 17:35:00,1.11989,144,0,0,,0.0001500000000000945,2.999999999997449e-05
EURUSD,2019.08.09 17:34:00,1.12008,145,0,0,,1.000000000006551e-05,0.0001299999999999635
EURUSD,2019.08.09 17:33:00,1.12019,146,4.999999999988347e-05,4.999999999988347e-05,,0,0
EURUSD,2019.08.09 17:32:00,1.12015,147,0,2.000000000013102e-05,,0,0
EURUSD,2019.08.09 17:31:00,1.12001,148,9.000000000014552e-05,7.00000000000145e-05,,0,0
EURUSD,2019.08.09 17:30:00,1.12,149,0.0001399999999998069,5.999999999994898e-05,,0,0
EURUSD,2019.08.09 17:29:00,1.11989,150,0,1.000000000006551e-05,,0,0
EURUSD,2019.08.09 17:28:00,1.11964,151,2.000000000013102e-05,1.000000000006551e-05,,0,0
EURUSD,2019.08.09 17:27:00,1.11954,152,0,9.000000000014552e-05,,0,0
EURUSD,2019.08.09 17:26:00,1.11953,153,0.0001300000000001855,1.999999999990898e-05,,0,0
EURUSD,2019.08.09 17:25:00,1.11948,154,8.000000000008001e-05,0.0001099999999998325,,0,0
EURUSD,2019.08.09 17:24:00,1.11946,155,0,0,,9.999999999843467e-06,1.000000000006551e-05
EURUSD,2019.08.09 17:23:00,1.11969,156,4.999999999988347e-05,1.999999999990898e-05,,0,0
EURUSD,2019.08.09 17:22:00,1.11959,157,0,0,,0,0
EURUSD,2019.08.09 17:21:00,1.11973,158,5.000000000010552e-05,1.999999999990898e-05,,0,0
EURUSD,2019.08.09 17:20:00,1.11962,159,2.999999999997449e-05,4.999999999988347e-05,,0,0
EURUSD,2019.08.09 17:19:00,1.11956,160,6.999999999979245e-05,0,,0,0
EURUSD,2019.08.09 17:18:00,1.11929,161,0,0,,9.999999999843467e-06,4.000000000004e-05
EURUSD,2019.08.09 17:17:00,1.11934,162,0,0,,5.999999999994898e-05,2.999999999997449e-05
EURUSD,2019.08.09 17:16:00,1.11939,163,6.999999999979245e-05,4.000000000004e-05,,0,0
EURUSD,2019.08.09 17:15:00,1.11924,164,0,0,,1.000000000006551e-05,3.000000000019654e-05
EURUSD,2019.08.09 17:14:00,1.11927,165,5.000000000010552e-05,5.999999999994898e-05,,0,0
EURUSD,2019.08.09 17:13:00,1.11929,166,6.000000000017103e-05,6.000000000017103e-05,,0,0
EURUSD,2019.08.09 17:12:00,1.11926,167,0,2.999999999997449e-05,,0,0
EURUSD,2019.08.09 17:11:00,1.11915,168,0,0,,4.000000000004e-05,7.00000000000145e-05
EURUSD,2019.08.09 17:10:00,1.1193,169,0,0,,0.0001299999999999635,8.000000000008001e-05
EURUSD,2019.08.09 17:09:00,1.11931,170,0.000159999999999938,5.000000000010552e-05,,0,0
EURUSD,2019.08.09 17:08:00,1.11907,171,0,0,,1.999999999990898e-05,0.0001100000000000545
EURUSD,2019.08.09 17:07:00,1.11923,172,1.000000000006551e-05,5.000000000010552e-05,,0,0
EURUSD,2019.08.09 17:06:00,1.11909,173,0,0.000199999999999978,,0,0
EURUSD,2019.08.09 17:05:00,1.11896,174,5.000000000010552e-05,5.999999999994898e-05,,0,0
EURUSD,2019.08.09 17:04:00,1.11893,175,0,0,,1.000000000006551e-05,7.00000000000145e-05
EURUSD,2019.08.09 17:03:00,1.1191,176,0,0,,0.0001100000000000545,4.000000000004e-05
EURUSD,2019.08.09 17:02:00,1.11918,177,0,0,,7.00000000000145e-05,2.000000000013102e-05
EURUSD,2019.08.09 17:01:00,1.11931,178,9.999999999998899e-05,0,,0,0
EURUSD,2019.08.09 17:00:00,1.11924,179,0,0,,5.000000000010552e-05,9.000000000014552e-05
EURUSD,2019.08.09 16:59:00,1.11925,180,7.00000000000145e-05,0,,0,0
EURUSD,2019.08.09 16:58:00,1.11915,181,0,0,,4.000000000004e-05,2.999999999997449e-05
EURUSD,2019.08.09 16:57:00,1.11917,182,0,0,,1.000000000006551e-05,9.999999999843467e-06
EURUSD,2019.08.09 16:56:00,1.11925,183,0,0,,1.000000000006551e-05,2.999999999997449e-05
EURUSD,2019.08.09 16:55:00,1.11929,184,0.00012000000000012,9.999999999843467e-06,,0,0
EURUSD,2019.08.09 16:54:00,1.11929,185,0,0,,9.999999999843467e-06,1.000000000006551e-05
EURUSD,2019.08.09 16:53:00,1.11956,186,0,0,,1.000000000006551e-05,0
EURUSD,2019.08.09 16:52:00,1.11963,187,4.000000000004e-05,2.000000000013102e-05,,0,0
EURUSD,2019.08.09 16:51:00,1.11955,188,2.999999999997449e-05,4.000000000004e-05,,0,0
EURUSD,2019.08.09 16:50:00,1.11951,189,0,0,,9.999999999998899e-05,5.999999999994898e-05
EURUSD,2019.08.09 16:49:00,1.11955,190,4.000000000004e-05,4.999999999988347e-05,,0,0
EURUSD,2019.08.09 16:48:00,1.1195,191,1.000000000006551e-05,4.000000000004e-05,,0,0
EURUSD,2019.08.09 16:47:00,1.11948,192,4.000000000004e-05,1.000000000006551e-05,,0,0
EURUSD,2019.08.09 16:46:00,1.11934,193,0,0,,0,0
EURUSD,2019.08.09 16:45:00,1.11942,194,1.999999999990898e-05,2.999999999997449e-05,,0,0
EURUSD,2019.08.09 16:44:00,1.11929,195,0,0,,7.999999999985796e-05,5.000000000010552e-05
EURUSD,2019.08.09 16:43:00,1.11931,196,0,0,,2.000000000013102e-05,9.999999999998899e-05
EURUSD,2019.08.09 16:42:00,1.11937,197,5.000000000010552e-05,4.999999999988347e-05,,0,0
EURUSD,2019.08.09 16:41:00,1.11928,198,0,0,,0.00016000000000016,0
EURUSD,2019.08.09 16:40:00,1.11937,199,0,0,,0,4.000000000004e-05
EURUSD,2019.08.09 16:39:00,1.11948,200,0,0,,7.00000000000145e-05,2.000000000013102e-05
EURUSD,2019.08.09 16:38:00,1.11949,201,0,0,,0,0
EURUSD,2019.08.09 16:37:00,1.11968,202,0.000199999999999978,0,,0,0
EURUSD,2019.08.09 16:36:00,1.11968,203,0,0,,1.999999999990898e-05,1.000000000006551e-05
EURUSD,2019.08.09 16:35:00,1.11976,204,2.999999999997449e-05,1.000000000006551e-05,,0,0
EURUSD,2019.08.09 16:34:00,1.1197,205,0,0,,2.999999999997449e-05,2.999999999997449e-05
EURUSD,2019.08.09 16:33:00,1.11997,206,4.000000000004e-05,2.000000000013102e-05,,0,0
EURUSD,2019.08.09 16:32:00,1.11991,207,0,0,,9.999999999998899e-05,4.000000000004e-05
EURUSD,2019.08.09 16:31:00,1.11996,208,0,0,,8.000000000008001e-05,0
EURUSD,2019.08.09 16:30:00,1.12003,209,2.999999999997449e-05,1.999999999990898e-05,,0,0
EURUSD,2019.08.09 16:29:00,1.11998,210,1.000000000006551e-05,0,,0,0
EURUSD,2019.08.09 16:28:00,1.1199,211,0,0,,1.999999999990898e-05,9.999999999843467e-06
EURUSD,2019.08.09 16:27:00,1.11993,212,3.999999999981796e-05,7.00000000000145e-05,,0,0
EURUSD,2019.08.09 16:26:00,1.11994,213,2.000000000013102e-05,0.0001100000000000545,,0,0
EURUSD,2019.08.09 16:25:00,1.11991,214,0,0,,2.999999999997449e-05,0
EURUSD,2019.08.09 16:24:00,1.11993,215,9.999999999843467e-06,2.999999999997449e-05,,0,0
EURUSD,2019.08.09 16:23:00,1.11987,216,0,0,,3.999999999981796e-05,1.000000000006551e-05
EURUSD,2019.08.09 16:22:00,1.11995,217,0,0,,1.999999999990898e-05,2.999999999997449e-05
EURUSD,2019.08.09 16:21:00,1.12011,218,1.000000000006551e-05,2.000000000013102e-05,,0,0
EURUSD,2019.08.09 16:20:00,1.12004,219,5.000000000010552e-05,0,,0,0
EURUSD,2019.08.09 16:19:00,1.11994,220,2.000000000013102e-05,0,,0,0
EURUSD,2019.08.09 16:18:00,1.11974,221,0,0,,5.999999999994898e-05,2.999999999997449e-05
EURUSD,2019.08.09 16:17:00,1.11973,222,4.000000000004e-05,8.999999999992347e-05,,0,0
EURUSD,2019.08.09 16:16:00,1.11972,223,0.0001100000000000545,1.000000000006551e-05,,0,0
EURUSD,2019.08.09 16:15:00,1.11972,224,0,0,,0,2.000000000013102e-05
EURUSD,2019.08.09 16:14:00,1.12001,225,7.00000000000145e-05,0,,0,0
EURUSD,2019.08.09 16:13:00,1.12002,226,0,0,,1.999999999990898e-05,1.000000000006551e-05
EURUSD,2019.08.09 16:12:00,1.12015,227,0,0,,0,0.0001499999999998725
EURUSD,2019.08.09 16:11:00,1.12018,228,0,0,,1.999999999990898e-05,2.999999999997449e-05
EURUSD,2019.08.09 16:10:00,1.12024,229,2.000000000013102e-05,9.999999999843467e-06,,0,0
EURUSD,2019.08.09 16:09:00,1.12018,230,4.000000000004e-05,1.999999999990898e-05,,0,0
EURUSD,2019.08.09 16:08:00,1.12006,231,0,0,,9.000000000014552e-05,0
EURUSD,2019.08.09 16:07:00,1.1201,232,0,0,,3.000000000019654e-05,9.999999999843467e-06
EURUSD,2019.08.09 16:06:00,1.12019,233,4.000000000004e-05,9.999999999998899e-05,,0,0
EURUSD,2019.08.09 16:05:00,1.12018,234,8.000000000008001e-05,0,,0,0
EURUSD,2019.08.09 16:04:00,1.12014,235,0,0,,1.999999999990898e-05,0
EURUSD,2019.08.09 16:03:00,1.12017,236,0,0,,1.000000000006551e-05,8.000000000008001e-05
EURUSD,2019.08.09 16:02:00,1.12018,237,8.000000000008001e-05,5.999999999994898e-05,,0,0
EURUSD,2019.08.09 16:01:00,1.1201,238,0,3.999999999981796e-05,,0,0
EURUSD,2019.08.09 16:00:00,1.11998,239,0,0,,1.000000000006551e-05,8.000000000008001e-05
